"Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"RAB37",0.014888931597976,-0.460419605567799,0.085,0.124,1
"DUT",0.014935760860599,-0.282923656373779,0.326,0.382,1
"EIF2B1",0.0149937015039503,-0.339096374513831,0.112,0.157,1
"EP300",0.0151255920746295,-0.331749999196753,0.159,0.211,1
"ACAA2",0.0151416150078383,-0.421640350251024,0.092,0.133,1
"POLE4",0.015175151707721,-0.274556985156703,0.252,0.312,1
"CEP57",0.0152220201442333,-0.297094454764818,0.172,0.226,1
"PDHB",0.0152327638669474,-0.402836007468803,0.14,0.185,1
"AC005842.1",0.015281410916198,-0.449159303482699,0.105,0.147,1
"NINJ1",0.0153057661555633,0.546394092864224,0.129,0.091,1
"GARS",0.0153057664568468,-0.418113119860367,0.089,0.13,1
"JAML",0.0153098869541045,-0.533386429914683,0.096,0.135,1
"RHEB",0.0154598485265262,-0.351517698674101,0.156,0.204,1
"ACTR10",0.0155734518383934,-0.28714989191937,0.147,0.198,1
"WASHC2C",0.0156945441757261,-0.48458545005994,0.086,0.125,1
"CNOT1",0.0157217276125855,0.357619570495412,0.292,0.243,1
"UROS",0.0159167140461982,-0.336890515339892,0.104,0.146,1
"TCHP",0.0160479792743909,-0.35169686511909,0.067,0.103,1
"CYSLTR1",0.0161765202146699,-0.562287452874868,0.093,0.133,1
"PRELID3B",0.0162185908246782,-0.277187271734654,0.156,0.207,1
"PURA",0.0162524934226329,-0.259467361412787,0.219,0.276,1
"HERC1",0.0162785833552228,-0.321704756624034,0.18,0.231,1
"ARFGEF1",0.0163344292663244,-0.37124923709616,0.151,0.2,1
"NAA15",0.0163372842755311,-0.499068033044451,0.122,0.165,1
"GOLGA3",0.0167855057360119,-0.674695153638234,0.085,0.121,1
"ELOVL5",0.0167998744627,-0.253302020072177,0.156,0.212,1
"EXOSC9",0.016799886625656,-0.517899522681237,0.093,0.131,1
"ADI1",0.016835883568077,-0.271629011894783,0.194,0.252,1
"ANAPC10",0.0169836363839087,-0.472652065538969,0.079,0.117,1
"PITPNA-AS1",0.0170468336067929,0.563739609128328,0.187,0.146,1
"NUDT16L1",0.0171458942055108,-0.317621196008026,0.156,0.204,1
"CDC5L",0.0171724866696962,-0.385886513010038,0.125,0.172,1
"AFG3L2",0.0172747224386929,-0.486048180666151,0.1,0.142,1
"UBE2A",0.0172761453862201,-0.422169317659141,0.094,0.134,1
"OXSR1",0.0172778465418323,-0.604735542011723,0.066,0.1,1
"WWP1",0.0173591758925138,-0.269376089855709,0.236,0.29,1
"AK2",0.0173740852004657,-0.433279284378983,0.097,0.137,1
"NFATC2",0.0174763171728176,-0.355062873024353,0.11,0.152,1
"ANKH",0.0174956170142633,-0.501979509997599,0.12,0.161,1
"DDA1",0.0175481648305841,-0.502542208936557,0.102,0.143,1
"GPCPD1",0.0177199660391284,0.584260943243884,0.147,0.109,1
"IL6R",0.0177971176342305,-0.443763260802722,0.11,0.152,1
"DYNLT3",0.0178141426506929,-0.290497938033105,0.153,0.203,1
"NUP42",0.0180221728969268,-0.478423496204443,0.093,0.133,1
"ZBTB4",0.018092272331509,-0.420260724698249,0.086,0.124,1
"FRYL",0.0180927904371609,-0.379604177458624,0.145,0.191,1
"ATP8B2",0.0181870422414481,-0.352267281050462,0.137,0.183,1
"TSTA3",0.0181994268649848,-0.472499329676373,0.098,0.139,1
"SF3A3",0.0182989292273438,-0.308101596454791,0.18,0.233,1
"NAA20",0.0183918800540992,-0.285920628804528,0.207,0.263,1
"RAB5C",0.0184320982670388,-0.277490916692687,0.236,0.291,1
"SAMM50",0.018475581284134,-0.464857213353834,0.092,0.131,1
