"Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"NDUFA8",0.0342459553522041,-0.26891252325904,0.072,0.105,1
"SGF29",0.0352269696165952,-0.36010841229204,0.072,0.105,1
"STIM1",0.0354763874739801,-0.270414464388326,0.111,0.151,1
"SNRNP40",0.035538278380672,-0.380712183074604,0.104,0.142,1
"SLC2A6",0.0355393318288524,-0.337996687103606,0.069,0.101,1
"PLIN2",0.0356527712510755,-0.455789465491368,0.084,0.119,1
"LILRB1",0.0360145263229993,-0.325490235844857,0.085,0.121,1
"NUP42",0.0367325658188317,-0.259083148522523,0.125,0.169,1
"ATF2",0.0379807717756641,-0.431784811169322,0.077,0.11,1
"PIM2",0.0380361966763973,0.550891545184589,0.265,0.237,1
"ARMH3",0.0382323459575259,-0.371671381159214,0.075,0.108,1
"SCRN1",0.0382905835216196,-0.429876250931393,0.074,0.106,1
"DNAJB12",0.0383245738901446,-0.292695147768218,0.112,0.151,1
"USP15",0.0390098612620622,0.315021099956178,0.418,0.398,1
"AGGF1",0.0394774768448881,-0.329741087995219,0.082,0.116,1
"MANF",0.0394877575357464,-0.531120787201667,0.124,0.164,1
"TGFBR2",0.0397365110620191,0.301883498376353,0.392,0.367,1
"UBQLN2",0.039778906523966,-0.281150668296703,0.083,0.118,1
"HIST2H2AC",0.0401268028101603,0.469607623219251,0.334,0.311,1
"TAB2",0.0407048542064548,-0.257424666701702,0.117,0.156,1
"CCNDBP1",0.0407322776711172,0.354000678455072,0.337,0.312,1
"CHMP1B",0.0407731832983461,-0.347883209176115,0.266,0.327,1
"NR3C1",0.0423580160186784,0.480575638405976,0.339,0.314,1
"HIBCH",0.0424277587165812,-0.25297061250393,0.079,0.113,1
"BACH1",0.0432858004285637,0.456378592733767,0.319,0.288,1
"HBB",0.0436554158776032,-0.360259975298076,0.541,0.581,1
"CCDC191",0.0438999549260773,0.674690020875166,0.133,0.1,1
"CDCA7L",0.0447960293659586,0.485843570092778,0.314,0.288,1
"UHRF2",0.0452118273850162,0.803498792371216,0.159,0.129,1
"GIGYF2",0.0453353334159798,-0.272281938146082,0.09,0.124,1
"CD200",0.0454132978168226,0.688674147410187,0.101,0.072,1
"SIAH1",0.0454649267769129,0.84859112222777,0.112,0.084,1
"C8orf33",0.045778529060381,0.581035463654559,0.172,0.137,1
"HELQ",0.0458715912288854,0.718107583139444,0.1,0.071,1
"ARIH1",0.046917024925873,-0.368694181906538,0.164,0.208,1
"TOR1AIP1",0.0471318195357006,-0.300477143249525,0.104,0.14,1
"FBXW2",0.0472703092250545,-0.304242960325433,0.095,0.13,1
"TXNDC11",0.0478659384998793,-0.452150162180915,0.077,0.11,1
"RUVBL1",0.0482561507355701,-0.410449914136676,0.093,0.127,1
"GABARAPL2",0.0489756237675975,0.377011310410595,0.425,0.414,1
"HSP90B1",0.049048360443504,-0.283826457521581,0.509,0.589,1
"MARK2",0.0497277537261184,-0.387019363668341,0.087,0.119,1
"HIST1H2AC",0.0501863339400849,0.916985156888426,0.185,0.158,1
"CEP68",0.0503869680865564,0.436125560259337,0.122,0.092,1
"IARS",0.0515396229019927,-0.37580282059347,0.087,0.119,1
"STXBP2",0.051780634839973,-0.308377445388281,0.093,0.126,1
"PDE4D",0.0523272461386463,-0.404875996315383,0.121,0.158,1
"AL161781.2",0.0523934112818302,0.817405207989178,0.119,0.09,1
"LRRK2",0.0524098237979398,-0.359306821874554,0.096,0.13,1
"SAMD1",0.0537217572934369,-0.357363403572656,0.078,0.108,1
"ITFG2",0.0539981197718412,-0.267874994747901,0.098,0.134,1
"DEF6",0.0541941980629831,-0.26173906486289,0.082,0.113,1
"ACLY",0.0553435489674959,-0.327987430940973,0.079,0.11,1
"ZNF37A",0.0556155970926076,-0.303131092354991,0.145,0.184,1
"GNLY",0.0557814847210026,-1.37802567386202,0.089,0.122,1
"MTHFR",0.0563422773096197,-0.441242461365301,0.088,0.119,1
"DDX27",0.0564241884259954,0.480468949770752,0.328,0.304,1
"AC007384.1",0.0567208632233189,0.763524662552316,0.121,0.093,1
"POLR2M",0.0569560153970452,0.715959686838479,0.155,0.124,1
"HPF1",0.057502926997149,-0.253484529208638,0.07,0.1,1
"RPS6KA3",0.0577014703314925,0.343827332730826,0.206,0.171,1
"TCEAL8",0.0578039277484235,-0.305023823052036,0.08,0.111,1
"RUBCNL",0.0585445515436293,0.526856577789399,0.206,0.177,1
"TRMT10B",0.058754398081078,-0.26750834507094,0.08,0.111,1
"MARCH3",0.0592083206563028,0.558690871741548,0.132,0.103,1
"ACSL4",0.0593176380797643,-0.447075500078819,0.074,0.103,1
"SNRK",0.0593250256150944,0.500452749127939,0.201,0.171,1
"FOXO1",0.0604997988588486,0.4803635276271,0.219,0.184,1
"MICAL3",0.0611430623889358,0.554421307118564,0.188,0.156,1
"CRLF3",0.0612009841227372,0.711743496469246,0.176,0.148,1
