"Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"IFNGR1",0.000377417419441386,-1.01952115143784,0.066,0.122,1
"AKAP8",0.000391841660383767,-0.876789133948765,0.051,0.104,1
"NDUFV2",0.000396233008533832,-0.390225562837738,0.379,0.465,1
"ROCK1",0.000396927389172168,-0.416623340913475,0.243,0.339,1
"PTPN1",0.000407378712079762,-0.644476439917948,0.213,0.291,1
"MED6",0.000422186194189058,-0.530094964138267,0.157,0.235,1
"SEMA4D",0.000427579462639748,-0.416784011923125,0.461,0.533,1
"S1PR4",0.000432275187926916,-0.536879548082638,0.3,0.373,1
"UBE2M",0.0004422543441809,0.576105796947471,0.228,0.154,1
"SERINC1",0.000449046710066366,-0.397210953115969,0.251,0.34,1
"RALGAPA1",0.000490745507935603,-0.932811585408234,0.079,0.138,1
"HSPA5",0.000495945106755299,-0.425210206916825,0.228,0.315,1
"ARHGEF1",0.000496495013474913,-0.381262211530606,0.418,0.493,1
"RICTOR",0.000499990223085984,-0.431809001111372,0.23,0.314,1
"PMPCB",0.000501518465937679,-0.384601821381215,0.259,0.353,1
"SMIM15",0.000509556309511811,-0.660378844185619,0.103,0.171,1
"SUPT16H",0.000522055332084928,-0.439415679929697,0.285,0.367,1
"WASHC3",0.000522316718428306,0.623309782917225,0.193,0.126,1
"RNF4",0.000529826106865476,-0.708857821241908,0.103,0.169,1
"RNF126",0.000541377174879905,-0.585784108832472,0.2,0.28,1
"PIK3CD",0.000544215303559321,-0.685321766054613,0.123,0.194,1
"TSPAN14",0.000553037119865474,-0.443853304418586,0.272,0.358,1
"CCDC28A",0.000561397177763363,-0.876456744850773,0.1,0.163,1
"MRPL40",0.000575308767268798,-0.514950782218313,0.213,0.294,1
"FOS",0.000593755894548268,-1.00770140076006,0.107,0.172,1
"NIP7",0.000595464095176533,-0.900568571724028,0.102,0.161,1
"KLHL24",0.000618189728516859,-0.723105380923327,0.149,0.219,1
"WDR33",0.000629885017494935,-0.530534689007167,0.215,0.295,1
"RALA",0.000650907068979343,-0.529876691745269,0.189,0.264,1
"COMMD2",0.000705940932717152,-0.514162051069437,0.202,0.285,1
"DHX30",0.00074481268782306,-0.805875966558753,0.089,0.148,1
"TMED4",0.000747833541533364,-0.446557443354336,0.231,0.314,1
"CD8A",0.000764143828919244,-0.256101374071708,0.657,0.714,1
"UBE2H",0.000764473708487267,-0.642719037456637,0.164,0.236,1
"COA6-AS1",0.000778751582224129,0.911656684039745,0.111,0.062,1
"LAMTOR4",0.000784290554320125,0.263361358527385,0.63,0.551,1
"LARP4B",0.000787608344491074,1.01486011433216,0.1,0.052,1
"BNIP2",0.000787869744250407,-0.382748342420194,0.252,0.344,1
"RO60",0.000793913426013824,-0.555230906273513,0.225,0.303,1
"ZBTB38",0.0007967773657782,-0.45123250415313,0.223,0.302,1
"NRBF2",0.000816098154680528,-0.765702161249179,0.082,0.139,1
"PRKACB",0.000837138486254503,0.337936341523455,0.462,0.358,1
"PSMD12",0.000854698113857376,-0.571057111590186,0.166,0.238,1
"AC020915.2",0.000900623353054055,0.802958297610043,0.1,0.052,1
"IKZF1",0.000951134784052891,-0.251476714493906,0.752,0.802,1
"CYFIP2",0.000978584960647779,-0.330989874668582,0.308,0.403,1
"PPP2R5C",0.000993789819623198,-0.280379711771424,0.446,0.537,1
"USP16",0.00101391970192957,-0.491848902638593,0.231,0.308,1
"EIF5",0.00106774897197407,-0.342894473975578,0.461,0.537,1
"TOMM5",0.00106927371790126,0.447156146531333,0.389,0.311,1
"ASCC2",0.00107801442172585,-0.706953578526326,0.08,0.136,1
"GABPB1-IT1",0.00108668960006052,-0.315635684981914,0.425,0.505,1
"VIRMA",0.00108832393539016,-0.65270330106699,0.098,0.157,1
"ZBTB7A",0.00109415555058932,-0.398735755587572,0.223,0.303,1
"DNAJA1",0.00109750525184204,0.6285226680255,0.233,0.164,1
"LAMTOR3",0.00111270046088929,-0.769785634746704,0.087,0.143,1
"CRYBG1",0.00115761382778129,-0.565337543963742,0.185,0.256,1
"SMAD4",0.00118684752149796,-0.818626345935221,0.09,0.147,1
"LINC02446",0.00119655131216306,-0.331034474081477,0.641,0.693,1
"ANKRD12",0.00120404864552097,-0.368059829072854,0.546,0.6,1
"HIST1H1C",0.00121666236752396,0.435260817662741,0.395,0.314,1
"CCDC66",0.00123097744967946,-0.470997579411763,0.274,0.345,1
"GCC2",0.00123188822470827,-0.256591528317675,0.595,0.675,1
"RAB11FIP2",0.00125147121697759,-0.763792029923617,0.066,0.117,1
"H2AFY",0.0012633237231756,-0.448268106317768,0.267,0.337,1
"CAST",0.00126950758014159,-0.310011753335168,0.366,0.458,1
"FAM102A",0.0012995415065831,-0.415569177853257,0.333,0.417,1
"MTFP1",0.00132015051234072,-0.649140523484388,0.115,0.176,1
"TMEM259",0.00132144851034083,-0.630677973352258,0.161,0.227,1
"WAKMAR2",0.00133574199925814,-0.705398933919764,0.133,0.197,1
"NDUFA3",0.00134408109184786,0.339011399740688,0.541,0.462,1
"NDUFB7",0.00135689175534326,0.316844354533632,0.477,0.385,1
"AHCTF1",0.00136186873376444,-1.10374583617517,0.061,0.109,1
"LINC00861",0.00140029731162547,0.313437643253664,0.616,0.534,1
"LAMTOR5",0.00145692824995186,-0.430849676398058,0.252,0.325,1
"RNF125",0.00148834043592235,-0.4670486540259,0.303,0.381,1
"TMEM11",0.00153215056595318,-0.863235703501462,0.061,0.11,1
"GADD45A",0.00154007366260809,-0.861875916652084,0.07,0.122,1
"SGK3",0.00155750714478052,-0.912258084998093,0.072,0.122,1
