"Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ZBED1",0.10971260084434,0.28471767379706,0.315,0.289,1
"SLC41A2",0.109719298166397,0.338017837670725,0.199,0.169,1
"ZNF721",0.109852049301155,0.357664144473175,0.255,0.224,1
"DTX2",0.109938311885636,-0.618742145703403,0.096,0.12,1
"TRIM21",0.110126876782748,0.280161214816581,0.118,0.091,1
"SRD5A3",0.110162509979822,-0.280991601039742,0.149,0.184,1
"C2orf69",0.110203953560597,0.290751556845838,0.169,0.138,1
"CD101",0.110319972298542,0.437137400539618,0.114,0.089,1
"B3GNT2",0.110341799455916,0.418389960477811,0.183,0.154,1
"AC253572.2",0.110343148360506,-0.868631415439607,0.246,0.278,1
"POC5",0.110703461519464,-0.416588709812247,0.095,0.12,1
"ZFPL1",0.111106964564021,0.484127029073543,0.165,0.137,1
"PDE3B",0.111921938202282,-0.277864050689876,0.122,0.153,1
"WDR81",0.112249372663377,-0.340276650852773,0.118,0.148,1
"SPCS1",0.112739236429328,0.286198761673298,0.909,0.937,1
"PEX26",0.113581215276319,0.26885535997063,0.213,0.179,1
"GALT",0.113610454111505,-0.261593990236667,0.148,0.18,1
"GMIP",0.113831263394475,0.307809777028615,0.263,0.231,1
"NOC3L",0.113887676645567,-0.305965984598446,0.133,0.163,1
"PRDM4",0.113984736052001,0.416227710381114,0.124,0.098,1
"MIR29B2CHG",0.114865862093885,-0.441848869638861,0.112,0.138,1
"AGAP3",0.11490073832805,-0.284512698157302,0.112,0.14,1
"ACOX1",0.114934837029236,0.310116122466408,0.216,0.185,1
"ORC3",0.115014417726581,0.351952960040497,0.124,0.098,1
"SOGA1",0.115654670975006,0.335041183424218,0.175,0.145,1
"DSTN",0.116098417081763,-0.485645591053944,0.621,0.65,1
"MRPL17",0.116406835602899,0.312413706046703,0.25,0.221,1
"ZNF124",0.116474351905543,0.305248317833072,0.333,0.304,1
"SRGAP3",0.116620787747382,-0.287305671327636,0.1,0.127,1
"ZDHHC6",0.117357657734068,0.294009348543895,0.194,0.166,1
"CD3E",0.118015115476248,0.493723744134223,0.15,0.122,1
"CISD2",0.118136020098408,-0.276891766919494,0.367,0.407,1
"SHD",0.118626220628334,0.763302761891184,0.118,0.094,1
"MCRIP2",0.118756461651441,0.262085451837626,0.274,0.242,1
"TRAC",0.121029989382209,0.36726041799361,0.111,0.086,1
"UBA3",0.121405120356632,-0.30551536682582,0.236,0.272,1
"REXO4",0.121633615928559,0.289411639140988,0.194,0.164,1
