"Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"AP2B1",0.0011213760458129,0.424867672043152,0.345,0.282,1
"CCDC174",0.00115070010402674,-0.693566377532118,0.089,0.144,1
"CDC40",0.00124594236630004,-0.410859447057973,0.226,0.299,1
"FOSL2",0.00126606596875096,-0.504347614490734,0.23,0.301,1
"PRKX",0.00129513525012262,-0.470919944246332,0.159,0.222,1
"ST3GAL5",0.001312857044969,-0.611918891261851,0.11,0.169,1
"C14orf119",0.00131997004359216,-0.655655609558247,0.086,0.139,1
"BLOC1S1",0.00132701501014302,0.339591035431084,0.506,0.444,1
"HOPX",0.00133432769749099,0.259691723098709,0.588,0.515,1
"ARIH1",0.00136782910731703,-0.43277030370243,0.136,0.203,1
"PDCD7",0.00136989700859767,-0.491732829240286,0.149,0.214,1
"GNPDA1",0.00137311240538031,0.833677497557823,0.12,0.073,1
"ABHD15",0.00140768227273317,-0.810303066103822,0.061,0.107,1
"MRPL18",0.00142707064671086,-0.467165329794071,0.152,0.219,1
"VAMP5",0.00149071877185248,0.439376789908425,0.408,0.343,1
"B3GALT4",0.00150263502419003,-0.577225804039781,0.07,0.119,1
"P2RY10",0.00154091749554376,-0.552749727602154,0.153,0.218,1
"ADPGK",0.00155302086379983,-0.531277652614316,0.089,0.144,1
"ATG2A",0.00161656881237994,-0.385381668336218,0.136,0.202,1
"JMJD1C",0.00167930953065744,-0.389877112554586,0.187,0.26,1
"FAAP20",0.00168821224414385,-0.413994822865251,0.226,0.3,1
"PNPLA8",0.00169282371503452,-0.528563949574729,0.096,0.15,1
"RBM25",0.0017214723950308,-0.271906524394712,0.366,0.459,1
"MAP3K3",0.00176139505109617,-0.658600174963845,0.07,0.116,1
"CCNDBP1",0.00178360060667131,-0.313471788982382,0.294,0.377,1
"VPS25",0.00181710435884558,-0.840557737237764,0.06,0.103,1
"C17orf49",0.00185024037939528,0.349827053854764,0.344,0.278,1
"SUPT5H",0.00185847610777117,-0.444749198548554,0.156,0.219,1
"PIGT",0.00186515829578761,-0.642356917119481,0.092,0.144,1
"IPO9",0.00187614192185909,-0.789109567786213,0.057,0.1,1
"HBA2",0.00187619319198786,0.389272887971991,0.274,0.207,1
"AKIRIN1",0.00187901871007522,-0.448307343498149,0.166,0.231,1
"CHTOP",0.00190112170591136,-0.554996326943767,0.096,0.15,1
"ZDHHC3",0.00190388160623642,-0.648121077639592,0.072,0.119,1
"CDC37L1",0.00193660892507258,-0.733041077745066,0.091,0.14,1
"MRPS6",0.00194719587105095,0.437841723060218,0.249,0.188,1
"RNF114",0.00197354482112772,-0.485668473099424,0.132,0.195,1
"ITGB1",0.00202087990485165,0.412601025273731,0.54,0.505,1
"MBD2",0.00204363208401037,0.38075110015646,0.362,0.294,1
