"Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"PTGES3",1.39049357107317e-06,-0.325393972189787,0.482,0.61,0.0508934551948489
"GPATCH11",1.41023997923439e-06,-0.947269375034304,0.1,0.18,0.051616193479958
"ABRACL",1.70690818041927e-06,-0.800454489313356,0.138,0.225,0.0624745463115255
"EVI2B",1.7070071190585e-06,-0.291917488595234,0.664,0.765,0.0624781675646603
"JCHAIN",1.85109585291971e-06,-0.714152230111392,0.407,0.518,0.0677519593127142
"PTPN6",1.87151824947584e-06,-0.480899636385314,0.36,0.468,0.0684994394490653
"CD180",2.00986854956478e-06,-1.20506995539736,0.072,0.141,0.0735631987826205
"ITGA4",2.04409844949311e-06,-0.389979715048798,0.404,0.52,0.0748160473498974
"SYNRG",2.15931806395021e-06,-0.558229426129322,0.195,0.294,0.0790332004586415
"CYBC1",2.24144272865147e-06,-0.680016781790076,0.189,0.284,0.0820390453113725
"MAP2K3",2.2887772320195e-06,-0.831755999357233,0.105,0.185,0.0837715354691457
"POU2F2",2.69970694187224e-06,-0.396781891246786,0.488,0.597,0.098811973779466
"LBH",2.70074081536369e-06,-0.456555205376695,0.321,0.428,0.0988498145831263
"RIPOR2",3.02746630860574e-06,-0.259795343504003,0.749,0.833,0.110808294361279
"PSMB2",3.08500484616275e-06,-0.680896158242975,0.152,0.24,0.112914262374403
"PYCARD",3.12209448812242e-06,-0.605866884333692,0.182,0.272,0.114271780359769
"MRPS5",3.78811235759919e-06,-0.667920568670269,0.126,0.209,0.138648700400488
"EZR",3.79242301550842e-06,0.410660380877971,0.753,0.719,0.138806474790624
"C19orf53",3.94407958116247e-06,-0.329050303511685,0.457,0.572,0.144357256750128
"BUB3",4.00458538217764e-06,-0.51717313927796,0.23,0.334,0.146571829573084
"NOP10",4.02980222918183e-06,-0.512341685237264,0.277,0.38,0.147494791390284
"CDCA7L",4.62108694585469e-06,-0.518138919988767,0.314,0.411,0.169136403305228
"TNFSF10",4.75099116068949e-06,-1.30307149329033,0.043,0.1,0.173891027472396
"GSPT1",5.40067852693405e-06,-0.651883724445951,0.159,0.246,0.197670234764313
"CCDC107",5.41545679488065e-06,-0.734204539544982,0.133,0.215,0.198211134149427
"FERMT3",5.54683993616099e-06,-0.587294025077092,0.163,0.252,0.203019888503428
"PPM1G",5.61994098112524e-06,-0.55063649365143,0.218,0.313,0.205695459850165
"PRELID1",5.80200611909395e-06,-0.313114712078914,0.349,0.466,0.212359225964958
"PPP1R18",5.88389484035016e-06,-0.791828198388937,0.151,0.232,0.215356435051656
"TMBIM6",6.02760701332772e-06,-0.298451974765486,0.555,0.651,0.220616444294808
"CYTIP",6.09667103004253e-06,0.457296329221999,0.512,0.419,0.223144256370587
"NMI",6.38005919187344e-06,-0.761543013281693,0.141,0.222,0.23351654648176
"FGR",6.53835522701572e-06,-1.05747910267203,0.082,0.15,0.239310339664002
"GSDMD",6.80847395312866e-06,-0.851086999885605,0.116,0.192,0.249196955158462
"MITD1",6.82715213524918e-06,-0.570554469423816,0.164,0.254,0.249880595302255
"RNASEH2C",6.92642608401881e-06,-0.459694857645308,0.269,0.369,0.253514121101173
"AC243960.1",7.00666238647368e-06,-0.803327003277654,0.117,0.197,0.256450850007323
"LAGE3",7.0903984980922e-06,-0.855905512131229,0.067,0.131,0.259515675428673
"AC004687.1",7.70417419746735e-06,-0.456151262168498,0.302,0.407,0.281980479801502
"VPREB3",7.8534786332108e-06,-0.295147683085599,0.59,0.671,0.287445171454148
"ZFP36",7.85713225992546e-06,-0.301266636138978,0.477,0.6,0.287578897845532
"OSBPL11",7.97187498984021e-06,-0.764412731670433,0.117,0.195,0.291778596503142
"DHPS",8.04139967801274e-06,-0.679957232558567,0.129,0.209,0.294323269614944
"FLI1",8.58237036889858e-06,-0.532714537910723,0.199,0.291,0.314123337872057
"TSPAN3",8.6842815823743e-06,-0.444821984444101,0.268,0.366,0.317853390196482
"MCM3",8.69138176568318e-06,-1.0783972960194,0.051,0.109,0.31811326400577
"SPCS2",9.60168922428643e-06,-0.35230717134171,0.538,0.62,0.351431427298108
"CSNK1G2",1.04595731031798e-05,-0.602810404195738,0.161,0.243,0.382830835149486
"GSTK1",1.05717311355633e-05,-0.527421195464192,0.282,0.377,0.386935931292754
"BEND5",1.12493193918691e-05,-0.927624239018345,0.075,0.142,0.411736339061799
"BCL3",1.23555796341497e-05,0.920854877654381,0.131,0.069,0.452226570189513
"ID3",1.24360345325635e-05,-0.903108954393118,0.068,0.131,0.455171299926358
"SNRNP40",1.3316371483822e-05,-0.733096796152755,0.104,0.177,0.487392512679367
"MED11",1.37360802996782e-05,-1.15992058399492,0.057,0.115,0.502754275048523
"RSRP1",1.37694210549973e-05,-0.325096419623758,0.414,0.522,0.503974580033954
"TIFA",1.51968932904633e-05,-0.672480554483039,0.158,0.238,0.556221491324248
"SELENOH",1.58156002035818e-05,-0.273859095183589,0.63,0.696,0.578866783051298
