"Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"C8orf76",0.0552580693034493,-0.309355811218591,0.103,0.141,1
"SNRPC",0.0555832993284209,-0.297459452764742,0.29,0.339,1
"HIST1H2AC",0.0557987838115048,-0.615191079172879,0.158,0.196,1
"ITPA",0.0566717434687739,0.481181547445817,0.217,0.176,1
"C1orf174",0.0567821091971661,-0.673897290797082,0.072,0.102,1
"BCL3",0.0568988174004171,-0.426128176191025,0.087,0.121,1
"LAMTOR3",0.0569636757565986,-0.328496309647926,0.084,0.117,1
"GID8",0.0571975699036998,-0.265095278377685,0.15,0.193,1
"LARP1B",0.0575442571922156,0.638403026269385,0.101,0.07,1
"WDFY4",0.0578203105816388,-0.287447595544623,0.238,0.29,1
"IRF7",0.0579226703919628,-0.659896541854656,0.113,0.146,1
"C15orf61",0.0580212250704598,-0.44321216897128,0.081,0.112,1
"UTP18",0.0582219506559311,-0.284837084752258,0.155,0.196,1
"PKM",0.0583196837608349,-0.253876352186256,0.325,0.374,1
"JADE2",0.0583603536714973,-0.308733766767034,0.18,0.225,1
"DPH7",0.0583788311918451,-0.279902765657873,0.082,0.116,1
"CDKN2AIP",0.0585667388337269,-0.469962720241941,0.121,0.158,1
"PPIL3",0.0586437320295164,-0.458327694466437,0.108,0.143,1
"ZMYM6",0.0587366519484015,-0.525517828366954,0.1,0.134,1
"YEATS4",0.0590048025544116,-0.504979609815159,0.089,0.121,1
"REV1",0.0591623491284518,-0.356677726451798,0.11,0.146,1
"EMC7",0.0591683910492421,-0.26240425429998,0.208,0.255,1
"SMIM4",0.0596699297711604,0.345730696991435,0.176,0.136,1
"SDHD",0.0599823064955684,-0.303590865005859,0.246,0.287,1
"TMEM38B",0.0602392802126464,-0.377640719344427,0.1,0.134,1
"MTHFD2L",0.0602714614823759,0.575157213697665,0.151,0.116,1
"VPS53",0.0604043218650962,0.359727748790654,0.137,0.101,1
"ITFG1",0.0606940227289482,-0.514239561959808,0.113,0.148,1
"C6orf89",0.0607822898364653,-0.610512517992073,0.103,0.136,1
"MIIP",0.0614164211138491,-0.287204174048339,0.097,0.133,1
"SMIM12",0.0614578980649213,-0.452143554600348,0.129,0.164,1
"TXNDC9",0.0622243341575981,-0.426489211037241,0.119,0.154,1
"FAM214A",0.0623273246220913,0.368246862017365,0.253,0.211,1
"IMPAD1",0.0624284144945962,-0.393357724791112,0.105,0.139,1
"TMEM126B",0.0625721364289505,-0.380034981968306,0.119,0.156,1
"ZGPAT",0.0626307731340813,-0.437443292968012,0.105,0.139,1
"PLRG1",0.0626920034777564,-0.316537599550702,0.147,0.186,1
"NUP210",0.0629607218651355,0.416575796631003,0.206,0.166,1
"G3BP2",0.0631517946520797,0.309053480921606,0.443,0.398,1
"TDP2",0.0633109741783558,-0.435083555196827,0.113,0.148,1
"FAM192A",0.063752937527973,0.450101379475176,0.208,0.168,1
"CAMTA1",0.06385143958167,-0.253100914095513,0.232,0.279,1
"MTHFR",0.063933659155401,0.808550719046441,0.119,0.089,1
"PLA2G12A",0.0641778669930824,-0.463386831878206,0.072,0.102,1
"ITGAL",0.0646435300254613,-0.471416088582727,0.092,0.124,1
"AC073111.4",0.0648447010530032,-0.382834369961625,0.093,0.126,1
"IGHG1",0.0650095765820784,-0.656507068491111,0.245,0.287,1
"MOB3B",0.0650568042968413,-0.470926554164087,0.074,0.104,1
"FABP5",0.0653709583642671,-0.394408140359463,0.153,0.19,1
"GNB5",0.0654255755747506,-0.319879347701564,0.156,0.196,1
"KYNU",0.065814401933687,-0.316527704385983,0.193,0.233,1
"LINC01588",0.0658742047950893,0.516010164051956,0.11,0.079,1
"AC092683.1",0.065876005343554,0.768459614539335,0.101,0.072,1
"STIP1",0.0668054839775079,-0.374550176915208,0.114,0.151,1
"SCNM1",0.0669221342427778,-0.352746251267733,0.138,0.176,1
"ATG13",0.0669573766664868,-0.355192249444544,0.127,0.166,1
"RTCB",0.0670765289535078,-0.258964630661511,0.179,0.223,1
"DLEU1",0.0675757991798263,-0.611936908448234,0.079,0.109,1
"NRAS",0.0675759256981069,0.542396504426752,0.174,0.138,1
"ACSF3",0.0682480954169934,-0.336162241371931,0.098,0.131,1
"AP1S3",0.0683010435308283,-0.444810609994729,0.127,0.163,1
"NDUFS3",0.0685070402943023,-0.322257813589723,0.193,0.23,1
"TMEM242",0.0689078606842979,-0.340587283964555,0.119,0.154,1
"ZNF439",0.0689632985721467,-0.311483677398317,0.085,0.117,1
"PSMD11",0.0690417340984638,-0.257317215897402,0.184,0.23,1
"MATR3.1",0.0694305678664826,0.650103232012836,0.145,0.112,1
"SLA",0.0694333903901516,-0.386441201106347,0.089,0.121,1
"CNIH1",0.0698518853667601,-0.291460320210303,0.193,0.237,1
"HOPX",0.0699477831829251,0.302591675779616,0.142,0.106,1
"RAB10",0.0700526060531788,-0.335656797418257,0.147,0.185,1
"TPRKB",0.0700559925436893,-0.443391782262383,0.174,0.21,1
"SF3A3",0.0701829040649308,-0.25410309683782,0.171,0.211,1
"PDPK1",0.07021060582552,-0.346496783927315,0.116,0.151,1
"AMFR",0.0702458323575694,-0.281404357043797,0.217,0.262,1
"TMEM33",0.070534220424168,-0.364078340696286,0.113,0.146,1
"MTREX",0.0706510165968851,-0.401339797476803,0.14,0.174,1
"RNF6",0.0707331773016811,-0.366195134974923,0.158,0.196,1
"HSD17B10",0.0708431659514328,-0.332679298311985,0.2,0.242,1
"ABT1",0.0709750281648938,-0.253672016241955,0.224,0.273,1
"ALOX5",0.0713007675364408,-0.329957200259548,0.205,0.248,1
"KAT5",0.071359149660304,-0.589016881136714,0.082,0.111,1
"SDHAF1",0.0722850043830968,-0.703642665574436,0.089,0.119,1
"SNRNP48",0.0727430955994866,-0.549072320740041,0.084,0.114,1
"DCTPP1",0.0727529394927284,-0.276024619021143,0.137,0.176,1
