"Gene","CellType_Frequency","Comparison_Frequency","Mean_Log2FC","Median_Log2FC","Mean_Abs_Log2FC","Max_Abs_Log2FC","Min_Adjusted_P","Median_Adjusted_P","Category","Safe_Min_P","Significance_Strength","Signature_Score"
"CLU",1,1,1.21971212706074,1.21971212706074,1.21971212706074,1.21971212706074,0.00000114340926201445,0.00000114340926201445,"Cell-type-specific",0.00000114340926201445,5.94179829417048,7.24728343594856
"ZFAND5",2,1,-0.791095255271308,-0.791095255271308,0.791095255271308,0.890453343702768,0.0000302174204011408,0.013043514561957,"Shared across 2 cell types",0.0000302174204011408,4.51974261323881,7.15109387276154
"C3AR1",1,1,-1.49283391820864,-1.49283391820864,1.49283391820864,1.49283391820864,0.0000168574091277061,0.0000168574091277061,"Cell-type-specific",0.0000168574091277061,4.77320917277202,7.12560855181868
"TLE3",2,1,-0.053442359727599,-0.053442359727599,0.837708067859455,0.891150427587054,0.0000617298082942664,0.00132077959173897,"Shared across 2 cell types",0.0000617298082942664,4.20950507175914,7.05267272061586
"ARID5A",1,1,-1.29863667799772,-1.29863667799772,1.29863667799772,1.29863667799772,0.000004492602831672,0.000004492602831672,"Cell-type-specific",0.000004492602831672,5.34750197349186,6.94446219844173
"FAM177A1",1,1,-0.999046491025204,-0.999046491025204,0.999046491025204,0.999046491025204,0.000000141994398760428,0.000000141994398760428,"Cell-type-specific",0.000000141994398760428,6.84772878685227,6.84119941599704
"SLC11A1",1,1,-0.736103913420447,-0.736103913420447,0.736103913420447,0.736103913420447,0.000000000593741277367968,0.000000000593741277367968,"Cell-type-specific",0.000000000593741277367968,9.22640275752503,6.79159117660738
"RIPOR2",1,1,-0.634024006366266,-0.634024006366266,0.634024006366266,0.634024006366266,0.0000000000214930299362594,0.0000000000214930299362594,"Cell-type-specific",0.0000000000214930299362594,10.6677023564098,6.76357938673382
"C19orf33",1,1,2.00850219824463,2.00850219824463,2.00850219824463,2.00850219824463,0.000443423795178683,0.000443423795178683,"Cell-type-specific",0.000443423795178683,3.35318100531825,6.73487142029384
"IGHG2",1,1,-1.32873345842336,-1.32873345842336,1.32873345842336,1.32873345842336,0.000010342312513748,0.000010342312513748,"Cell-type-specific",0.000010342312513748,4.9853823432855,6.6242443225565
"RGS14",1,1,-0.934455197486572,-0.934455197486572,0.934455197486572,0.934455197486572,0.0000000989778151359358,0.0000000989778151359358,"Cell-type-specific",0.0000000989778151359358,7.00446213715731,6.54535604966455
"EREG",1,1,-1.88556446638995,-1.88556446638995,1.88556446638995,1.88556446638995,0.000342521042058106,0.000342521042058106,"Cell-type-specific",0.000342521042058106,3.46531274338611,6.53407057385711
"SELL",1,1,0.738749164658275,0.738749164658275,0.738749164658275,0.738749164658275,0.0000000017139886883181,0.0000000017139886883181,"Cell-type-specific",0.0000000017139886883181,8.76599204858391,6.47586930329244
"CRIP2",1,1,-1.88962876162029,-1.88962876162029,1.88962876162029,1.88962876162029,0.000399385271870406,0.000399385271870406,"Cell-type-specific",0.000399385271870406,3.39860795464646,6.42210734057146
"LCK",2,1,-0.520532993165637,-0.520532993165637,0.520532993165637,0.531899181185643,0.000000754813151426268,0.00237136753116301,"Shared across 2 cell types",0.000000754813151426268,6.12216054154619,6.37357310266318
"IGHG4",1,1,-2.56623044912162,-2.56623044912162,2.56623044912162,2.56623044912162,0.00329667732899976,0.00329667732899976,"Cell-type-specific",0.00329667732899976,2.48192355849611,6.369187808205
"KDM6B",1,1,2.05857259089384,2.05857259089384,2.05857259089384,2.05857259089384,0.000821097536738579,0.000821097536738579,"Cell-type-specific",0.000821097536738579,3.08560525073521,6.35194239548162
"BIRC3",2,2,-0.0758191903277295,-0.0758191903277295,0.845846992915203,0.921666183242932,0.0136284711940712,0.0169287624502302,"Shared across 2 cell types",0.0136284711940712,1.86555285944174,6.31188910513263
"GP1BB",2,1,0.880355573463004,0.880355573463004,0.880355573463004,0.888009422287664,0.000280666809418264,0.00619378051323933,"Shared across 2 cell types",0.000280666809418264,3.55180894233089,6.25370959651346
"CSGALNACT1",2,1,-1.1455625634439,-1.1455625634439,1.1455625634439,1.2934838402951,0.001949248473111,0.00201312239899402,"Shared across 2 cell types",0.001949248473111,2.71013279729953,6.20925334909566
"FBLN5",2,1,-1.26493023621807,-1.26493023621807,1.26493023621807,1.33723391765448,0.00352057422032767,0.00643147500678782,"Shared across 2 cell types",0.00352057422032767,2.45338649550452,6.20672551858553
"TNFSF10",2,1,-0.922996808197535,-0.922996808197535,0.922996808197535,1.05223566598318,0.000436335542758391,0.00272172722525061,"Shared across 2 cell types",0.000436335542758391,3.36017940907338,6.20286973909162
"ADGRE5",1,1,-1.23780917449087,-1.23780917449087,1.23780917449087,1.23780917449087,0.0000099172835612357,0.0000099172835612357,"Cell-type-specific",0.0000099172835612357,5.00360726896692,6.19351098307646
"GLRX",1,2,-0.920883667172548,-0.920883667172548,0.920883667172548,1.03340530285004,0.000466317499437861,0.0112410741640996,"Cell-type-specific",0.000466317499437861,3.33131828652557,6.13551320042927
"CNTNAP2",1,1,-1.16604266471612,-1.16604266471612,1.16604266471612,1.16604266471612,0.00000581323743924948,0.00000581323743924948,"Cell-type-specific",0.00000581323743924948,5.23558193810505,6.10491191444759
"TMSB4X",1,1,0.599111408644201,0.599111408644201,0.599111408644201,0.599111408644201,0.0000000000671734382238603,0.0000000000671734382238603,"Cell-type-specific",0.0000000000671734382238603,10.1728024220834,6.09464198895352
"P2RY13",1,2,-0.87227032467901,-0.87227032467901,0.87227032467901,0.964309170027283,0.000400927850794575,0.000519867104418754,"Cell-type-specific",0.000400927850794575,3.39693377406557,5.92608905203453
"APOL6",1,1,1.95611833400877,1.95611833400877,1.95611833400877,1.95611833400877,0.000967656497548362,0.000967656497548362,"Cell-type-specific",0.000967656497548362,3.01427878287198,5.89628599098951
"GPR132",1,1,-1.88294976716602,-1.88294976716602,1.88294976716602,1.88294976716602,0.00074066827742924,0.00074066827742924,"Cell-type-specific",0.00074066827742924,3.13037625563524,5.89434124169042
"FMN1",1,1,-1.90795145766951,-1.90795145766951,1.90795145766951,1.90795145766951,0.000833920387675236,0.000833920387675236,"Cell-type-specific",0.000833920387675236,3.07887540840745,5.8743448234538
"NSMAF",1,1,-1.57135905882126,-1.57135905882126,1.57135905882126,1.57135905882126,0.000203321171229803,0.000203321171229803,"Cell-type-specific",0.000203321171229803,3.69181739721262,5.80117071062397
"LDLR",1,2,-0.22189954463557,-0.22189954463557,1.31206775694793,1.5339673015835,0.00646589391036148,0.0155854589428118,"Cell-type-specific",0.00646589391036148,2.18937142538524,5.7452073104622
"IER2",1,1,0.999339722097118,0.999339722097118,0.999339722097118,0.999339722097118,0.00000183648526622755,0.00000183648526622755,"Cell-type-specific",0.00000183648526622755,5.73601255156684,5.73222518922839
"PTP4A2",1,1,0.652688131002668,0.652688131002668,0.652688131002668,0.652688131002668,0.00000000166883409102939,0.00000000166883409102939,"Cell-type-specific",0.00000000166883409102939,8.77758683703672,5.72902674737912
"IRF1",2,2,0.032006971717057,0.032006971717057,0.604015964081006,0.636022935798063,0.00426592390788343,0.025407918495171,"Shared across 2 cell types",0.00426592390788343,2.36998689541286,5.7260396779686
"CPM",1,1,-1.45819974037745,-1.45819974037745,1.45819974037745,1.45819974037745,0.000121432848414601,0.000121432848414601,"Cell-type-specific",0.000121432848414601,3.9156638177458,5.70981996244229
"MEF2C",1,1,0.577723809358074,0.577723809358074,0.577723809358074,0.577723809358074,0.000000000151281895170292,0.000000000151281895170292,"Cell-type-specific",0.000000000151281895170292,9.820213043544,5.67337088822409
"AL034397.3",2,1,-0.708468681135644,-0.708468681135644,0.708468681135644,0.849089487970278,0.00010550454570293,0.00465270932177976,"Shared across 2 cell types",0.00010550454570293,3.9767288282225,5.63477565632978
"FOXP1",1,1,0.587405781275423,0.587405781275423,0.587405781275423,0.587405781275423,0.000000000285866062135883,0.000000000285866062135883,"Cell-type-specific",0.000000000285866062135883,9.54383740078746,5.60610526477516
"S100B",1,1,-1.27831503663412,-1.27831503663412,1.27831503663412,1.27831503663412,0.0000465472643316557,0.0000465472643316557,"Cell-type-specific",0.0000465472643316557,4.33210583821816,5.53779603328473
"MCTP2",1,1,-1.38160631282578,-1.38160631282578,1.38160631282578,1.38160631282578,0.000106813704126664,0.000106813704126664,"Cell-type-specific",0.000106813704126664,3.97137302404175,5.48687404060209
"HLA-DPB1",1,1,0.875240015049794,0.875240015049794,0.875240015049794,0.875240015049794,0.000000552237114291314,0.000000552237114291314,"Cell-type-specific",0.000000552237114291314,6.25787440901464,5.47714209192569
"SELENOK",1,2,0.547706043949478,0.547706043949478,0.547706043949478,0.55836885249103,0.0000107683779474761,0.0003058036151976,"Cell-type-specific",0.0000107683779474761,4.96784971002734,5.44184262322927
"APLP2",1,1,0.905744867956753,0.905744867956753,0.905744867956753,0.905744867956753,0.00000103363463542654,0.00000103363463542654,"Cell-type-specific",0.00000103363463542654,5.98563294659879,5.42145632285471
"NINJ1",1,2,-0.00861064725971006,-0.00861064725971006,1.00963295658723,1.01824360384694,0.00206911591458075,0.00629415188381123,"Cell-type-specific",0.00206911591458075,2.68421517890764,5.42014421439369
"MNDA",1,1,0.84359144017046,0.84359144017046,0.84359144017046,0.84359144017046,0.000000376476430426177,0.000000376476430426177,"Cell-type-specific",0.000000376476430426177,6.42426220792614,5.41945260801707
"AC007952.4",1,1,-2.29968542353154,-2.29968542353154,2.29968542353154,2.29968542353154,0.00454721962402363,0.00454721962402363,"Cell-type-specific",0.00454721962402363,2.34225406950324,5.38644754184404
"AKNA",2,1,-0.578641488268512,-0.578641488268512,0.578641488268512,0.635207573332104,0.0000232862332918877,0.000046295500825841,"Shared across 2 cell types",0.0000232862332918877,4.63290075589842,5.36157717678675
"NAGK",1,1,-0.523821292378434,-0.523821292378434,0.523821292378434,0.523821292378434,0.0000000000716980727929833,0.0000000000716980727929833,"Cell-type-specific",0.0000000000716980727929833,10.1444925177858,5.3139011811899
"BLK",1,1,-0.730082100193888,-0.730082100193888,0.730082100193888,0.730082100193888,0.0000000551975989628182,0.0000000551975989628182,"Cell-type-specific",0.0000000551975989628182,7.25807981321062,5.29899415340367
"MBNL1",1,1,-0.84732489204634,-0.84732489204634,0.84732489204634,0.84732489204634,0.000000724055869440285,0.000000724055869440285,"Cell-type-specific",0.000000724055869440285,6.14022792157429,5.20276796078786
"PAG1",2,1,-0.895644809909733,-0.895644809909733,0.895644809909733,0.973035969032111,0.00139604452365664,0.0043503539138802,"Shared across 2 cell types",0.00139604452365664,2.85510073065982,5.11431230236991
"NASP",2,1,-0.616694444230991,-0.616694444230991,0.616694444230991,0.664923795386473,0.0000716854461342147,0.0235218785397224,"Shared across 2 cell types",0.0000716854461342147,4.14456900758437,5.11186536141846
"PMAIP1",1,2,-0.08557174143886,-0.08557174143886,1.11618544133999,1.20175718277885,0.00533221155965249,0.0196793982419466,"Cell-type-specific",0.00533221155965249,2.27309262794405,5.0743857962568
"KLRK1",1,1,-0.569716644749715,-0.569716644749715,0.569716644749715,0.569716644749715,0.00000000132250063881219,0.00000000132250063881219,"Cell-type-specific",0.00000000132250063881219,8.87860410951392,5.0582885433333
"AIM2",1,1,-0.948878747240153,-0.948878747240153,0.948878747240153,0.948878747240153,0.00000519000847195242,0.00000519000847195242,"Cell-type-specific",0.00000519000847195242,5.28483193322684,5.01466470417504
"CAVIN2",1,1,0.948634634685583,0.948634634685583,0.948634634685583,0.948634634685583,0.00000544864097261364,0.00000544864097261364,"Cell-type-specific",0.00000544864097261364,5.26371180812631,4.9933393281921
"CCR1",1,1,1.14925396443438,1.14925396443438,1.14925396443438,1.14925396443438,0.0000485196800453844,0.0000485196800453844,"Cell-type-specific",0.0000485196800453844,4.31408207167567,4.95797592376854
"S100A10",1,1,-0.912262129562798,-0.912262129562798,0.912262129562798,0.912262129562798,0.00000368844628624226,0.00000368844628624226,"Cell-type-specific",0.00000368844628624226,5.43315653666228,4.95646295238356
"C16orf54",1,1,-1.14013897511097,-1.14013897511097,1.14013897511097,1.14013897511097,0.0000451304852342535,0.0000451304852342535,"Cell-type-specific",0.0000451304852342535,4.34552999700443,4.95450811709861
"NFIA",1,1,-1.25598851018215,-1.25598851018215,1.25598851018215,1.25598851018215,0.000129807194731453,0.000129807194731453,"Cell-type-specific",0.000129807194731453,3.88670123553585,4.8816520943438
"TMBIM6",1,1,-0.561554977616498,-0.561554977616498,0.561554977616498,0.561554977616498,0.00000000218404321551223,0.00000000218404321551223,"Cell-type-specific",0.00000000218404321551223,8.66073877252737,4.86348096754894
"HLA-DMA",1,1,0.571774164425128,0.571774164425128,0.571774164425128,0.571774164425128,0.00000000342937731501644,0.00000000342937731501644,"Cell-type-specific",0.00000000342937731501644,8.46478472928732,4.83994521562684
"SLC7A5",1,1,-1.33324907704533,-1.33324907704533,1.33324907704533,1.33324907704533,0.000253722563160337,0.000253722563160337,"Cell-type-specific",0.000253722563160337,3.59564090991541,4.79388492453115
"CX3CR1",2,1,-0.706238539813954,-0.706238539813954,0.706238539813954,0.805225866612857,0.000427670207087174,0.0042046260519911,"Shared across 2 cell types",0.000427670207087174,3.36889100307102,4.75848132560249
"CCND3",1,1,-0.613569296159371,-0.613569296159371,0.613569296159371,0.613569296159371,0.0000000198741746721366,0.0000000198741746721366,"Cell-type-specific",0.0000000198741746721366,7.70171089752831,4.7255333346194
"CLEC2D",1,1,0.769376327246259,0.769376327246259,0.769376327246259,0.769376327246259,0.000000724377779888965,0.000000724377779888965,"Cell-type-specific",0.000000724377779888965,6.14003488003056,4.72399748516183
"WDR33",1,2,-0.065764028694171,-0.065764028694171,0.731695736269766,0.797459764963937,0.000594741227436384,0.0202491818769624,"Cell-type-specific",0.000594741227436384,3.22567195518236,4.72042083242379
"RAC2",1,1,-0.541733487243951,-0.541733487243951,0.541733487243951,0.541733487243951,0.00000000204291929004584,0.00000000204291929004584,"Cell-type-specific",0.00000000204291929004584,8.68974879077339,4.70752791569957
"ERGIC1",1,1,-0.927638872442771,-0.927638872442771,0.927638872442771,0.927638872442771,0.00000925605634973007,0.00000925605634973007,"Cell-type-specific",0.00000925605634973007,5.03357401011699,4.66933891910216
"SATB1",1,1,-0.608116453376928,-0.608116453376928,0.608116453376928,0.608116453376928,0.0000000226020258851194,0.0000000226020258851194,"Cell-type-specific",0.0000000226020258851194,7.64585263203418,4.64956878563528
"PASK",1,2,-0.62236166569957,-0.62236166569957,0.62236166569957,0.679828970897813,0.000187701867579242,0.00283129571043588,"Cell-type-specific",0.000187701867579242,3.72653140625279,4.6385005865545
"CFLAR",1,1,-0.781229395856948,-0.781229395856948,0.781229395856948,0.781229395856948,0.00000125023127738667,0.00000125023127738667,"Cell-type-specific",0.00000125023127738667,5.9030096404304,4.61160465513118
"HOTAIRM1",1,1,2.07046160743915,2.07046160743915,2.07046160743915,2.07046160743915,0.00593368761036153,0.00593368761036153,"Cell-type-specific",0.00593368761036153,2.22667532163013,4.61024576566741
"TRMT112",2,1,-0.528722728406578,-0.528722728406578,0.528722728406578,0.55711574584153,0.0000454207701805732,0.00942234492177359,"Shared across 2 cell types",0.0000454207701805732,4.34274550590807,4.59221650531824
"AGO2",2,1,-0.890664173896387,-0.890664173896387,0.890664173896387,0.979467579130215,0.0029951908496644,0.0133496180360966,"Shared across 2 cell types",0.0029951908496644,2.5235754997136,4.49531657543515
"RNF125",1,1,-0.65434089914866,-0.65434089914866,0.65434089914866,0.65434089914866,0.000000161591275443645,0.000000161591275443645,"Cell-type-specific",0.000000161591275443645,6.79158209114168,4.44400993215958
"VCL",1,1,1.02588038816939,1.02588038816939,1.02588038816939,1.02588038816939,0.0000471431152024904,0.0000471431152024904,"Cell-type-specific",0.0000471431152024904,4.32658172281826,4.43855533725139
"CBX6",1,1,0.697673757749429,0.697673757749429,0.697673757749429,0.697673757749429,0.000000507592230547216,0.000000507592230547216,"Cell-type-specific",0.000000507592230547216,6.29448503404836,4.39149702680206
"BAZ1A",1,1,-0.542544771567948,-0.542544771567948,0.542544771567948,0.542544771567948,0.00000000836616135477128,0.00000000836616135477128,"Cell-type-specific",0.00000000836616135477128,8.07747376361255,4.38239115792526
"KLRF1",1,1,-1.01803501041235,-1.01803501041235,1.01803501041235,1.01803501041235,0.0000501994586603474,0.0000501994586603474,"Cell-type-specific",0.0000501994586603474,4.29930096616358,4.37683890385416
"GPN3",1,1,-0.845846204169039,-0.845846204169039,0.845846204169039,0.845846204169039,0.00000709229347237753,0.00000709229347237753,"Cell-type-specific",0.00000709229347237753,5.14921330200553,4.3554425259581
"AC044849.1",2,1,-1.17747869689047,-1.17747869689047,1.17747869689047,1.22848209006795,0.0153353042651157,0.0248276562163143,"Shared across 2 cell types",0.0153353042651157,1.81430760283442,4.27261710388791
"CD93",1,1,-0.908986640169287,-0.908986640169287,0.908986640169287,0.908986640169287,0.0000218721663347497,0.0000218721663347497,"Cell-type-specific",0.0000218721663347497,4.66010820001522,4.23597609555718
"SMDT1",1,1,0.575504464506269,0.575504464506269,0.575504464506269,0.575504464506269,0.0000000563599616235208,0.0000000563599616235208,"Cell-type-specific",0.0000000563599616235208,7.24902931128126,4.17184873197917
"B3GNT5",1,1,-1.22539663873631,-1.22539663873631,1.22539663873631,1.22539663873631,0.000413102942009567,0.000413102942009567,"Cell-type-specific",0.000413102942009567,3.38394171208231,4.14667079966525
"PDE4B",1,1,-0.980256034375757,-0.980256034375757,0.980256034375757,0.980256034375757,0.0000631406193308024,0.0000631406193308024,"Cell-type-specific",0.0000631406193308024,4.19969116253517,4.11677260458964
"CCL5",1,1,0.939111826788095,0.939111826788095,0.939111826788095,0.939111826788095,0.0000413801594212328,0.0000413801594212328,"Cell-type-specific",0.0000413801594212328,4.38320784050382,4.11632232228744
"ARHGAP24",1,1,0.939633194307666,0.939633194307666,0.939633194307666,0.939633194307666,0.0000451805366356993,0.0000451805366356993,"Cell-type-specific",0.0000451805366356993,4.34504861501506,4.0827519095487
"SHISA5",1,1,1.91320671073579,1.91320671073579,1.91320671073579,1.91320671073579,0.00758372365885166,0.00758372365885166,"Cell-type-specific",0.00758372365885166,2.12011750051471,4.05622302953314
"PLPP5",1,1,0.711084918225332,0.711084918225332,0.711084918225332,0.711084918225332,0.00000268313528032078,0.00000268313528032078,"Cell-type-specific",0.00000268313528032078,5.57135743019213,3.96170824265226
"LSM10",1,1,-0.67194668668803,-0.67194668668803,0.67194668668803,0.67194668668803,0.00000153899808243087,0.00000153899808243087,"Cell-type-specific",0.00000153899808243087,5.81276192129276,3.90586611351902
"SNX9",1,1,1.03809270909189,1.03809270909189,1.03809270909189,1.03809270909189,0.000212170527111171,0.000212170527111171,"Cell-type-specific",0.000212170527111171,3.67331494466639,3.81324146225646
"PDE4D",1,1,0.951515324694384,0.951515324694384,0.951515324694384,0.951515324694384,0.000100957025399528,0.000100957025399528,"Cell-type-specific",0.000100957025399528,3.99586345397556,3.80212531184398
"PTPN18",1,1,-0.945160048057404,-0.945160048057404,0.945160048057404,0.945160048057404,0.000100045568289747,0.000100045568289747,"Cell-type-specific",0.000100045568289747,3.99980214450839,3.78045318712366
"AFF3",1,1,0.5664599339393,0.5664599339393,0.5664599339393,0.5664599339393,0.000000221615472436615,0.000000221615472436615,"Cell-type-specific",0.000000221615472436615,6.65439992192525,3.76945094017946
"ID2",1,1,-0.859310385102201,-0.859310385102201,0.859310385102201,0.859310385102201,0.0000435187757409507,0.0000435187757409507,"Cell-type-specific",0.0000435187757409507,4.36132333059913,3.74773043077235
"CRK",1,1,-0.981644322872445,-0.981644322872445,0.981644322872445,0.981644322872445,0.00016357110700929,0.00016357110700929,"Cell-type-specific",0.00016357110700929,3.78629340711092,3.71679342781981
"TPM4",1,1,0.926133274179886,0.926133274179886,0.926133274179886,0.926133274179886,0.0000984227893306315,0.0000984227893306315,"Cell-type-specific",0.0000984227893306315,4.00690433109491,3.7109274274825
"ZFPM1",1,1,-1.19551260635418,-1.19551260635418,1.19551260635418,1.19551260635418,0.000866211076597417,0.000866211076597417,"Cell-type-specific",0.000866211076597417,3.06237626706845,3.66110943268019
"LINC01138",1,1,0.674278388832889,0.674278388832889,0.674278388832889,0.674278388832889,0.00000397537509601315,0.00000397537509601315,"Cell-type-specific",0.00000397537509601315,5.40062188727339,3.64152262484633
"NIPBL",1,1,-0.509137601650656,-0.509137601650656,0.509137601650656,0.509137601650656,0.0000000737268579560371,0.0000000737268579560371,"Cell-type-specific",0.0000000737268579560371,7.13237427418631,3.63135993203405
"PHLDA2",1,1,1.75822219594521,1.75822219594521,1.75822219594521,1.75822219594521,0.00878037036987565,0.00878037036987565,"Cell-type-specific",0.00878037036987565,2.05648716448105,3.61576137826702
"PLP2",2,1,-0.558617513182826,-0.558617513182826,0.558617513182826,0.596055361120563,0.000586054317190519,0.00109578350656469,"Shared across 2 cell types",0.000586054317190519,3.2320621304616,3.61097301954169
"TOR3A",1,1,-0.907634938160281,-0.907634938160281,0.907634938160281,0.907634938160281,0.000117569041466832,0.000117569041466832,"Cell-type-specific",0.000117569041466832,3.92970702256402,3.56673939041291
"KMT2E",1,1,0.584819149358583,0.584819149358583,0.584819149358583,0.584819149358583,0.00000084925795942495,0.00000084925795942495,"Cell-type-specific",0.00000084925795942495,6.07096037413926,3.55041388179379
"ACOX1",1,1,0.867577690299847,0.867577690299847,0.867577690299847,0.867577690299847,0.000103054956248784,0.000103054956248784,"Cell-type-specific",0.000103054956248784,3.98693111674515,3.45897248965035
"TMEM35B",1,1,-1.07302412047055,-1.07302412047055,1.07302412047055,1.07302412047055,0.000599595460134068,0.000599595460134068,"Cell-type-specific",0.000599595460134068,3.22214166409292,3.45743572514482
"B3GNT7",1,1,1.32269056827551,1.32269056827551,1.32269056827551,1.32269056827551,0.00246619543181153,0.00246619543181153,"Cell-type-specific",0.00246619543181153,2.60797251103537,3.44954064266828
"KIR2DL4",1,1,-1.83839484681635,-1.83839484681635,1.83839484681635,1.83839484681635,0.0133931981266456,0.0133931981266456,"Cell-type-specific",0.0133931981266456,1.87311570656439,3.44352626243873
"IRF2BP2",1,1,0.794595313137488,0.794595313137488,0.794595313137488,0.794595313137488,0.0000489268637974588,0.0000489268637974588,"Cell-type-specific",0.0000489268637974588,4.31045262154049,3.42506545057727
"KLF2",1,2,-0.0385504487626795,-0.0385504487626795,0.580235327803744,0.618785776566423,0.00113918256421559,0.00434644701514591,"Cell-type-specific",0.00113918256421559,2.94340667076033,3.41573706893669
"MKNK1",1,1,-1.50049998761792,-1.50049998761792,1.50049998761792,1.50049998761792,0.0054953799571923,0.0054953799571923,"Cell-type-specific",0.0054953799571923,2.26000227455856,3.39113338499158
"NUDT16",1,1,-0.972324287230312,-0.972324287230312,0.972324287230312,0.972324287230312,0.000392516331730674,0.000392516331730674,"Cell-type-specific",0.000392516331730674,3.4061422685163,3.31187485344015
"BLVRB",1,1,-0.661461764238996,-0.661461764238996,0.661461764238996,0.661461764238996,0.0000116248966732871,0.0000116248966732871,"Cell-type-specific",0.0000116248966732871,4.93461089860323,3.26405643082307
"STX7",1,1,-0.512155092475916,-0.512155092475916,0.512155092475916,0.512155092475916,0.000000475231781504108,0.000000475231781504108,"Cell-type-specific",0.000000475231781504108,6.32309452326608,3.2384050602973
"USP10",1,1,-1.14996360862595,-1.14996360862595,1.14996360862595,1.14996360862595,0.00156126496826869,0.00156126496826869,"Cell-type-specific",0.00156126496826869,2.80652338489942,3.22739975939205
"B4GALT4",1,1,-1.18003807759233,-1.18003807759233,1.18003807759233,1.18003807759233,0.00196182792674066,0.00196182792674066,"Cell-type-specific",0.00196182792674066,2.70733908754947,3.19476321226245
"DEPTOR",1,1,-1.02217197356517,-1.02217197356517,1.02217197356517,1.02217197356517,0.000763202817999334,0.000763202817999334,"Cell-type-specific",0.000763202817999334,3.11736003474094,3.18647805902433
"FAM102A",1,1,-1.04175260193592,-1.04175260193592,1.04175260193592,1.04175260193592,0.000879931649067492,0.000879931649067492,"Cell-type-specific",0.000879931649067492,3.05555106146994,3.18312826863438
"GGNBP2",1,1,-0.640401331652409,-0.640401331652409,0.640401331652409,0.640401331652409,0.0000120754979932895,0.0000120754979932895,"Cell-type-specific",0.0000120754979932895,4.91809494991161,3.14955455511638
"TUBB1",1,1,0.758429445442468,0.758429445442468,0.758429445442468,0.758429445442468,0.000072012188219532,0.000072012188219532,"Cell-type-specific",0.000072012188219532,4.14259399206161,3.14186526409259
"CCT5",1,1,-0.785909784041741,-0.785909784041741,0.785909784041741,0.785909784041741,0.00011648395421485,0.00011648395421485,"Cell-type-specific",0.00011648395421485,3.93373389503189,3.09155995592219
"BRD1",1,1,-0.826596364892528,-0.826596364892528,0.826596364892528,0.826596364892528,0.000183608388165941,0.000183608388165941,"Cell-type-specific",0.000183608388165941,3.73610748189858,3.08825286338514
"BHLHE41",1,1,-1.26470745358124,-1.26470745358124,1.26470745358124,1.26470745358124,0.00362624362093351,0.00362624362093351,"Cell-type-specific",0.00362624362093351,2.44054302217296,3.08657295092782
"TMEM238",1,1,-0.857793932307059,-0.857793932307059,0.857793932307059,0.857793932307059,0.000256342917065729,0.000256342917065729,"Cell-type-specific",0.000256342917065729,3.5911786779184,3.08049127974889
"VOPP1",1,1,-0.741149793485753,-0.741149793485753,0.741149793485753,0.741149793485753,0.0000722206756674891,0.0000722206756674891,"Cell-type-specific",0.0000722206756674891,4.14133845280632,3.06935213905201
"REL",1,1,0.800162829888075,0.800162829888075,0.800162829888075,0.800162829888075,0.000149703511459046,0.000149703511459046,"Cell-type-specific",0.000149703511459046,3.824768012687,3.06043719669702
"LYSMD2",1,1,-0.775310307035328,-0.775310307035328,0.775310307035328,0.775310307035328,0.000113504677256933,0.000113504677256933,"Cell-type-specific",0.000113504677256933,3.94498624186272,3.05858849442873
"HSPE1",1,1,-0.535379649134947,-0.535379649134947,0.535379649134947,0.535379649134947,0.00000208993032121195,0.00000208993032121195,"Cell-type-specific",0.00000208993032121195,5.67986819313182,3.04088584037166
"GIMAP5",1,1,-0.79095398116053,-0.79095398116053,0.79095398116053,0.79095398116053,0.000148730645813094,0.000148730645813094,"Cell-type-specific",0.000148730645813094,3.82759953627804,3.02745509150731
"ENPP4",1,1,-0.793780430214877,-0.793780430214877,0.793780430214877,0.793780430214877,0.000173166009609381,0.000173166009609381,"Cell-type-specific",0.000173166009609381,3.76153735070074,2.98583473650856
"TSTD1",1,1,0.680233615300479,0.680233615300479,0.680233615300479,0.680233615300479,0.00004245291435733,0.00004245291435733,"Cell-type-specific",0.00004245291435733,4.37209249044096,2.97404428120073
"TGFB1",1,1,0.900129360737985,0.900129360737985,0.900129360737985,0.900129360737985,0.000520942313798018,0.000520942313798018,"Cell-type-specific",0.000520942313798018,3.28321036534972,2.95531404733057
"S1PR4",1,1,-0.825313321382163,-0.825313321382163,0.825313321382163,0.825313321382163,0.000271361577008349,0.000271361577008349,"Cell-type-specific",0.000271361577008349,3.5664516455288,2.94344005312025
"AC020656.1",1,1,0.886649583033705,0.886649583033705,0.886649583033705,0.886649583033705,0.000491381269149559,0.000491381269149559,"Cell-type-specific",0.000491381269149559,3.30858140231265,2.93355232079358
"CEACAM4",1,1,-1.22790786438135,-1.22790786438135,1.22790786438135,1.22790786438135,0.00410249744940586,0.00410249744940586,"Cell-type-specific",0.00410249744940586,2.38695168028323,2.93095674011806
"ANXA1",1,1,-0.656661772972836,-0.656661772972836,0.656661772972836,0.656661772972836,0.0000350267677808506,0.0000350267677808506,"Cell-type-specific",0.0000350267677808506,4.45559993689602,2.92582215421979
"ZFP36L1",1,1,-0.74623469493275,-0.74623469493275,0.74623469493275,0.74623469493275,0.000124240435206642,0.000124240435206642,"Cell-type-specific",0.000124240435206642,3.90573703596984,2.9145964855245
